TP_ESCOLA,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_REDACAO,NU_NOTA_LC
Privada,788.2,564.6,860.0,612.2
Privada,516.2,583.1,740.0,536.9
Pública,599.7,402.1,400.0,474.3
Privada,820.3,566.1,740.0,601.2
Privada,595.5,506.3,700.0,604.2
Pública,368.3,434.2,440.0,533.5
Pública,547.0,412.4,620.0,437.6
Pública,473.3,458.8,460.0,516.0
Privada,646.3,572.3,780.0,583.3
Privada,452.1,407.8,520.0,539.1
Pública,426.7,378.6,540.0,503.9
Privada,420.6,438.3,600.0,563.9
Privada,729.5,625.4,920.0,579.8
Pública,371.2,433.6,340.0,477.4
Privada,486.2,572.7,580.0,577.8
Pública,636.1,436.2,460.0,467.4
Privada,412.3,368.5,500.0,540.8
Pública,371.8,402.6,400.0,385.9
Pública,433.6,497.1,540.0,557.6
Privada,693.4,533.5,680.0,555.4
Pública,477.4,378.9,320.0,431.3
Pública,830.2,646.4,840.0,658.7
Pública,396.6,426.4,480.0,393.8
Pública,621.8,483.7,600.0,487.8
Privada,641.1,481.9,620.0,557.1
Pública,466.8,402.0,640.0,561.7
Pública,497.6,412.0,560.0,550.6
Pública,501.5,450.5,520.0,535.7
Privada,509.8,416.8,500.0,528.2
Pública,416.7,468.3,600.0,494.0
Pública,360.0,405.1,540.0,552.8
Privada,633.7,584.6,580.0,595.0
Pública,441.9,447.2,520.0,522.0
Privada,504.2,539.4,780.0,550.5
Pública,434.4,425.0,500.0,411.6
Pública,529.3,502.2,500.0,543.7
Privada,629.9,553.8,660.0,580.3
Pública,532.0,400.2,240.0,386.2
Pública,459.9,369.1,520.0,559.4
Pública,600.8,612.6,820.0,615.2
Privada,444.0,343.6,600.0,375.5
Pública,409.9,475.7,420.0,556.7
Pública,416.6,419.2,520.0,497.2
Privada,398.8,425.8,600.0,431.7
Privada,504.5,500.0,620.0,455.0
Privada,438.6,393.3,680.0,588.6
Privada,525.1,576.1,660.0,545.2
Pública,378.5,530.7,580.0,558.7
Pública,651.6,535.8,820.0,558.3
Privada,822.4,653.9,960.0,631.4
Pública,454.0,391.2,560.0,485.6
Privada,486.8,504.0,600.0,492.5
Pública,396.1,397.3,0.0,405.4
Pública,437.3,356.8,440.0,476.7
Privada,689.6,556.9,880.0,603.6
Privada,664.9,622.7,680.0,608.4
Privada,601.6,541.1,660.0,600.3
Privada,576.3,538.2,600.0,569.5
Pública,359.0,384.3,440.0,549.7
Privada,448.9,459.8,340.0,346.5
Privada,407.7,385.3,400.0,438.7
Pública,387.0,399.2,460.0,384.3
Privada,627.8,621.2,860.0,538.8
Privada,494.9,397.9,720.0,532.2
Privada,682.6,519.0,700.0,568.5
Privada,424.7,374.5,620.0,556.5
Privada,615.5,460.5,780.0,578.4
Privada,683.2,588.4,700.0,589.6
Pública,394.6,412.6,220.0,431.2
Privada,613.2,632.2,800.0,586.2
Pública,373.6,420.4,0.0,390.1
Pública,386.0,476.8,620.0,500.3
Pública,409.9,535.7,560.0,537.9
Privada,508.4,468.7,640.0,559.9
Pública,547.4,547.9,820.0,625.3
Pública,564.1,515.1,380.0,546.6
Privada,628.0,598.8,900.0,629.7
Privada,782.5,623.6,920.0,641.3
Pública,496.8,470.5,540.0,406.1
Pública,456.1,372.0,600.0,459.7
Privada,433.8,425.1,640.0,518.0
Pública,435.9,405.6,580.0,540.2
Pública,541.7,580.9,460.0,568.5
Privada,857.6,712.2,920.0,648.4
Pública,449.5,386.1,540.0,515.0
Pública,429.2,482.3,260.0,443.3
Pública,526.4,420.0,640.0,562.0
Pública,438.8,359.7,320.0,380.5
Pública,461.3,404.2,440.0,441.9
Privada,589.1,527.4,800.0,559.2
Privada,695.1,603.5,660.0,635.5
Pública,495.2,491.5,640.0,430.6
Privada,561.2,557.1,620.0,621.9
Privada,571.0,518.7,420.0,386.2
Pública,626.5,481.8,700.0,537.9
Privada,645.7,529.2,780.0,573.4
Privada,531.5,469.4,880.0,567.6
Privada,617.7,580.7,640.0,559.9
Privada,565.5,453.6,560.0,496.8
Pública,438.0,393.1,320.0,415.7
Pública,464.0,463.8,460.0,549.6
Pública,444.9,403.5,400.0,433.0
Privada,771.4,578.5,760.0,598.2
Pública,373.1,423.9,440.0,460.3
Privada,415.4,532.8,720.0,577.4
Pública,592.1,488.6,580.0,530.4
Pública,511.3,385.7,440.0,486.5
Privada,621.8,611.6,680.0,513.3
Pública,478.2,364.3,540.0,550.2
Privada,721.5,616.2,680.0,632.2
Privada,375.5,361.0,480.0,507.7
Privada,550.8,384.1,500.0,544.9
Pública,467.9,420.0,500.0,553.4
Privada,609.7,520.2,780.0,585.6
Privada,746.9,581.0,620.0,618.4
Privada,528.6,391.5,520.0,501.9
Privada,560.1,627.1,860.0,648.9
Privada,853.0,630.7,820.0,590.1
Pública,673.3,438.4,580.0,550.1
Privada,674.1,548.8,700.0,609.2
Pública,613.1,469.7,480.0,579.5
Pública,380.8,511.4,840.0,553.1
Pública,504.1,419.2,660.0,563.5
Pública,572.8,468.5,500.0,482.7
Pública,457.9,436.2,340.0,532.7
Pública,432.3,496.6,660.0,578.7
Privada,742.3,625.7,860.0,600.1
Privada,536.8,526.6,940.0,581.3
Pública,361.0,360.7,900.0,411.1
Privada,726.3,397.5,580.0,576.4
Privada,533.8,360.9,400.0,501.7
Privada,381.0,420.8,620.0,484.7
Privada,685.6,574.3,880.0,575.3
Privada,635.3,548.7,680.0,594.5
Pública,602.4,534.0,560.0,519.4
Pública,679.9,638.3,620.0,614.5
Privada,672.8,601.4,960.0,575.7
Pública,462.3,416.7,560.0,510.6
Pública,383.6,391.4,0.0,372.8
Privada,473.3,481.3,0.0,466.8
Pública,364.7,442.9,0.0,366.8
Privada,535.0,518.5,540.0,534.4
Pública,676.9,439.0,800.0,591.9
Pública,541.6,451.7,860.0,519.0
Privada,631.3,576.2,700.0,591.3
Privada,522.7,360.0,600.0,541.2
Privada,475.9,430.6,620.0,535.3
Pública,604.9,503.2,580.0,582.1
Pública,396.3,502.4,300.0,522.8
Pública,481.3,520.1,620.0,523.7
Privada,384.6,486.2,880.0,544.3
Privada,461.5,438.2,600.0,546.9
Pública,441.0,506.2,540.0,453.0
Pública,511.6,463.8,660.0,564.0
Privada,498.5,494.0,760.0,563.9
Pública,401.1,430.4,500.0,536.2
Privada,572.8,558.1,740.0,575.2
Privada,718.7,598.2,880.0,617.8
Pública,552.1,397.1,0.0,406.8
Pública,417.1,512.6,420.0,471.1
Pública,370.2,429.2,520.0,497.0
Privada,446.7,477.6,0.0,443.0
Privada,392.4,542.7,800.0,563.6
Pública,404.2,468.9,500.0,398.3
Pública,468.2,406.6,440.0,550.5
Privada,701.3,553.0,680.0,589.3
Privada,434.1,464.3,720.0,562.5
Pública,427.6,400.1,640.0,414.5
Pública,405.9,335.2,140.0,333.1
Privada,562.8,551.8,740.0,554.7
Privada,707.4,550.5,840.0,628.2
Privada,589.4,509.3,520.0,517.6
Privada,674.9,519.4,940.0,440.8
Privada,796.5,609.6,740.0,688.9
Privada,551.1,430.5,600.0,541.2
Privada,647.2,624.0,720.0,585.3
Privada,420.9,443.2,720.0,497.2
Privada,674.7,596.4,840.0,622.7
Privada,383.2,355.0,740.0,456.9
Pública,413.8,413.8,500.0,461.6
Privada,619.1,548.1,620.0,572.6
Pública,659.3,434.1,600.0,586.5
Pública,407.0,497.4,280.0,541.9
Privada,709.2,588.4,640.0,559.6
Pública,479.6,513.9,380.0,512.5
Pública,388.4,465.3,500.0,513.6
Privada,601.5,490.8,560.0,561.3
Privada,740.0,595.0,840.0,597.8
Privada,626.4,549.0,720.0,560.0
Pública,506.6,451.8,500.0,477.3
Privada,446.3,397.7,680.0,528.2
Privada,651.8,569.4,720.0,607.0
Pública,413.7,439.0,600.0,496.3
Pública,415.4,394.1,260.0,474.1
Privada,799.7,584.4,640.0,506.0
Pública,505.8,345.8,620.0,544.5
Privada,599.4,534.8,580.0,599.8
Privada,386.9,398.3,640.0,543.1
Privada,418.9,416.7,640.0,543.1
Privada,646.6,552.6,860.0,555.7
Pública,412.9,378.3,560.0,496.1
Pública,521.0,422.7,0.0,335.8
Pública,649.6,605.6,600.0,613.6
Pública,448.5,418.2,740.0,499.4
Pública,432.0,386.9,540.0,496.1
Privada,417.7,379.0,560.0,464.6
Pública,414.0,495.2,420.0,506.9
Pública,675.3,565.5,820.0,581.3
Privada,643.6,505.2,880.0,608.0
Pública,404.2,522.2,320.0,554.8
Privada,684.6,525.9,700.0,592.5
Pública,475.4,373.4,520.0,550.3
Pública,517.3,447.3,640.0,557.3
Privada,544.6,579.3,440.0,598.5
Privada,454.5,542.3,700.0,533.5
Privada,637.0,628.8,880.0,617.7
Pública,436.2,452.4,540.0,404.1
Pública,554.2,421.0,640.0,500.9
Privada,735.7,588.7,780.0,587.7
Pública,416.9,436.2,560.0,478.5
Pública,663.6,542.2,520.0,552.8
Pública,400.0,375.4,500.0,325.4
Pública,574.2,383.0,580.0,564.6
Pública,719.7,522.5,740.0,532.5
Privada,518.7,516.5,720.0,519.2
Pública,392.6,377.8,520.0,552.2
Pública,568.8,396.3,520.0,524.8
Pública,451.0,415.3,600.0,514.6
Privada,743.3,512.1,880.0,615.9
Privada,379.0,431.1,460.0,460.1
Privada,643.8,582.0,760.0,571.8
Pública,639.4,452.4,640.0,487.0
Privada,722.9,535.0,700.0,623.0
Privada,473.0,382.6,520.0,472.5
Privada,633.8,595.2,900.0,585.3
Privada,420.5,364.5,540.0,396.1
Pública,607.0,434.2,660.0,549.2
Pública,554.7,419.1,620.0,486.9
Privada,522.6,561.4,720.0,571.0
Privada,485.5,455.8,620.0,585.7
Privada,529.7,476.1,700.0,551.1
Pública,435.3,409.2,500.0,418.8
Pública,563.5,408.8,880.0,514.1
Pública,430.0,366.0,460.0,450.7
Privada,641.9,620.4,740.0,610.1
Privada,546.1,484.6,680.0,582.3
Pública,421.5,402.2,460.0,527.2
Pública,471.4,381.6,320.0,461.2
Pública,361.7,353.3,480.0,476.7
Pública,416.2,408.6,580.0,496.1
Privada,837.0,687.6,820.0,639.9
Pública,409.7,380.3,480.0,442.3
Pública,408.7,397.7,500.0,514.4
Privada,643.7,539.7,800.0,597.4
Pública,510.8,493.5,600.0,404.2
Pública,407.3,436.1,0.0,360.2
Privada,502.0,398.4,720.0,580.0
Pública,562.7,577.3,580.0,575.8
Privada,672.6,559.4,600.0,579.8
Pública,366.0,399.5,460.0,480.8
Privada,689.9,578.4,800.0,626.0
Pública,363.1,562.2,640.0,576.0
Privada,612.7,395.2,600.0,465.1
Pública,450.2,378.4,380.0,410.4
Pública,547.2,493.8,440.0,541.3
Pública,585.8,534.8,720.0,622.3
Pública,400.7,416.1,500.0,518.5
Privada,606.0,569.4,580.0,560.1
Pública,408.2,398.6,300.0,467.8
Pública,443.6,478.1,580.0,509.0
Privada,464.9,554.9,940.0,581.8
Pública,422.1,405.0,400.0,488.7
Pública,581.3,510.9,480.0,543.6
Privada,759.3,640.4,660.0,615.7
Privada,406.9,504.4,740.0,575.5
Privada,737.6,573.0,840.0,587.7
Pública,442.5,365.7,600.0,416.5
Privada,595.4,601.5,800.0,566.2
Pública,603.7,557.2,540.0,556.7
Privada,727.9,540.2,840.0,623.3
Privada,365.8,521.9,560.0,665.9
Privada,434.8,565.4,620.0,540.2
Privada,428.8,511.9,560.0,463.1
Privada,924.4,774.4,880.0,662.7
Privada,656.1,525.9,760.0,571.3
Pública,476.2,523.5,560.0,581.3
Privada,769.1,709.9,920.0,691.1
Privada,628.1,604.8,800.0,568.2
Privada,624.1,635.9,680.0,577.0
Pública,586.0,492.8,740.0,498.6
Privada,540.6,530.5,700.0,585.4
Pública,419.3,425.4,500.0,465.3
Pública,447.6,483.2,860.0,530.6
Privada,690.7,591.1,900.0,595.3
Privada,484.3,475.1,640.0,562.5
Privada,653.0,526.7,640.0,554.5
Pública,631.5,550.3,580.0,562.4
Privada,820.8,653.5,720.0,629.1
Privada,529.8,413.4,780.0,471.0
Pública,399.2,449.6,620.0,539.7
Privada,694.2,546.0,860.0,566.7
Pública,502.5,454.4,560.0,542.3
Privada,620.8,563.6,860.0,614.5
Privada,730.0,563.4,640.0,576.8
Pública,620.4,527.8,880.0,540.8
Pública,490.9,372.2,0.0,462.9
Pública,578.0,435.7,260.0,490.1
Pública,532.0,380.8,540.0,512.2
Pública,502.7,439.1,540.0,481.9
Privada,391.1,446.1,580.0,491.2
Privada,651.5,504.7,880.0,625.1
Privada,603.9,611.0,880.0,645.9
Pública,604.7,570.3,640.0,547.7
Pública,497.0,491.7,780.0,524.6
Privada,565.6,537.4,880.0,556.5
Privada,687.2,568.4,720.0,549.6
Pública,415.1,367.4,280.0,381.8
Privada,566.3,573.1,500.0,547.1
Pública,497.8,397.1,580.0,529.4
Privada,588.9,452.3,600.0,527.1
Pública,390.8,477.8,0.0,461.0
Pública,381.9,467.9,540.0,472.3
Pública,371.5,398.9,0.0,498.9
Privada,806.1,659.9,720.0,623.0
Pública,624.3,529.4,640.0,584.0
Privada,713.2,589.3,720.0,576.5
Pública,556.3,478.6,620.0,478.0
Pública,609.2,538.0,620.0,559.0
Pública,483.4,442.5,580.0,470.6
Pública,636.1,533.2,640.0,555.6
Pública,395.4,442.8,520.0,507.1
Pública,624.0,537.9,580.0,563.7
Privada,594.9,529.9,580.0,592.8
Privada,659.0,551.8,880.0,549.1
Pública,732.3,599.8,860.0,610.6
Privada,613.5,549.9,760.0,577.0
Privada,737.5,560.6,940.0,586.2
Pública,375.9,475.9,640.0,562.7
Privada,768.9,561.6,780.0,634.2
Privada,408.1,466.8,680.0,590.2
Privada,609.5,491.3,940.0,601.4
Pública,581.0,478.9,600.0,545.5
Privada,597.9,600.1,720.0,573.3
Pública,532.0,396.4,520.0,389.1
Privada,623.0,484.4,660.0,494.7
Pública,429.6,506.4,800.0,544.8
Pública,619.3,498.5,560.0,495.2
Privada,536.7,425.8,540.0,536.5
Privada,415.7,485.0,680.0,512.3
Pública,492.5,483.4,0.0,444.6
Pública,473.8,362.6,520.0,484.9
Pública,559.1,408.9,400.0,542.0
Pública,493.2,364.4,600.0,479.3
Privada,600.4,588.4,860.0,575.8
Privada,563.5,513.3,760.0,508.0
Pública,426.8,404.6,620.0,500.8
Privada,650.1,565.2,800.0,569.9
Pública,428.8,387.1,540.0,484.9
Pública,617.0,559.7,660.0,585.0
Privada,725.7,588.2,860.0,566.6
Privada,509.6,415.5,740.0,570.8
Pública,618.4,609.7,720.0,593.1
Privada,675.6,537.6,520.0,558.8
Privada,523.7,447.6,700.0,535.0
Pública,472.6,510.0,720.0,590.1
Privada,799.7,598.8,960.0,576.8
Pública,596.4,474.6,580.0,613.7
Privada,788.1,563.1,700.0,613.2
Privada,591.4,544.0,660.0,617.2
Privada,603.3,589.3,780.0,589.7
Pública,466.1,429.7,600.0,565.7
Privada,491.2,472.7,700.0,572.8
Privada,675.1,548.9,880.0,602.9
Privada,606.6,428.6,660.0,481.3
Pública,497.6,427.7,0.0,392.3
Pública,473.9,335.9,400.0,421.5
Pública,443.6,370.1,460.0,507.0
Pública,692.5,599.1,700.0,628.3
Privada,627.6,520.2,820.0,598.0
Privada,585.8,513.4,800.0,539.3
Privada,508.2,449.9,520.0,477.6
Privada,412.0,488.4,520.0,591.0
Pública,698.2,559.9,680.0,580.6
Pública,394.0,433.8,520.0,512.8
Privada,518.2,395.2,540.0,564.0
Pública,476.3,435.0,320.0,516.3
Pública,421.0,374.0,480.0,418.7
Privada,635.8,600.9,660.0,573.9
Privada,778.6,613.4,660.0,628.8
Pública,457.8,416.9,520.0,494.4
Privada,635.8,559.7,800.0,572.9
Pública,523.8,538.9,780.0,562.1
Pública,360.9,411.9,500.0,405.6
Privada,683.4,623.0,840.0,570.3
Pública,368.5,348.4,280.0,446.1
Pública,376.5,367.4,440.0,530.0
Pública,590.1,463.9,340.0,506.7
Pública,559.4,430.4,560.0,556.7
Privada,583.9,566.5,800.0,543.6
Privada,483.8,476.2,680.0,520.3
Privada,389.3,400.7,660.0,457.6
Pública,465.9,372.1,460.0,431.5
Privada,820.2,627.1,920.0,640.6
Pública,419.8,420.5,0.0,371.0
Pública,404.1,401.6,560.0,490.9
Pública,461.0,371.2,580.0,467.3
Privada,802.9,658.8,880.0,644.1
Pública,474.2,387.3,360.0,465.0
Privada,506.6,587.9,740.0,552.5
Pública,467.8,397.0,580.0,519.5
Privada,605.7,511.8,760.0,593.1
Privada,753.6,624.4,940.0,621.1
Pública,535.9,460.7,800.0,516.2
Privada,717.2,500.1,780.0,537.7
Pública,477.6,421.1,600.0,428.3
Pública,499.8,475.3,500.0,550.6
Pública,426.5,367.9,360.0,463.1
Pública,603.0,533.1,700.0,577.4
Privada,612.2,553.6,640.0,553.5
Pública,410.7,455.3,400.0,457.7
Pública,485.5,487.0,720.0,502.7
Pública,516.9,550.2,460.0,548.6
Pública,395.1,388.1,440.0,426.3
Pública,425.2,452.4,320.0,499.0
Pública,507.0,490.0,500.0,520.6
Pública,391.0,369.6,560.0,343.7
Privada,662.1,527.0,800.0,586.0
Pública,394.1,437.1,600.0,487.5
Privada,611.2,555.2,640.0,573.6
Pública,569.2,520.8,680.0,540.8
Privada,501.0,548.7,680.0,586.6
Pública,489.3,488.9,620.0,547.6
Privada,737.1,617.2,500.0,583.6
Pública,468.5,444.4,580.0,514.0
Privada,530.0,492.5,320.0,542.6
Pública,455.3,505.2,680.0,513.5
Pública,514.0,500.1,480.0,490.8
Pública,487.8,414.5,640.0,533.0
Pública,374.3,339.0,500.0,506.0
Privada,522.1,507.6,900.0,551.9
Pública,436.7,413.7,600.0,552.6
Pública,422.2,440.4,520.0,523.1
Pública,606.3,544.0,560.0,575.5
Pública,639.8,519.8,880.0,601.8
Privada,577.5,373.0,580.0,498.9
Pública,465.2,376.8,480.0,460.0
Pública,409.8,589.0,560.0,584.9
Privada,546.0,505.5,920.0,498.1
Pública,644.6,434.6,500.0,508.6
Privada,588.5,537.4,640.0,514.5
Privada,785.4,615.5,800.0,625.7
Pública,380.2,438.4,500.0,444.2
Privada,747.9,612.8,940.0,615.1
Pública,559.3,488.9,640.0,335.1
Privada,562.2,592.6,560.0,537.5
Privada,611.2,558.6,620.0,550.9
Privada,575.4,537.0,800.0,582.4
Privada,392.2,480.8,560.0,531.2
Privada,705.6,683.9,900.0,641.8
Privada,600.0,510.0,860.0,603.2
Pública,528.4,566.4,640.0,585.4
Privada,718.1,486.2,800.0,598.0
Pública,493.9,524.8,400.0,524.1
Privada,511.3,485.6,660.0,560.6
Privada,368.0,415.2,540.0,524.4
Privada,665.9,559.1,820.0,557.1
Pública,382.2,382.7,0.0,489.0
Privada,747.2,559.1,840.0,582.9
Privada,615.1,575.3,600.0,577.7
Privada,704.2,584.7,920.0,595.7
Pública,432.7,471.8,600.0,528.3
Privada,534.6,536.0,920.0,544.8
Pública,398.0,383.0,880.0,360.3
Pública,559.5,475.6,560.0,507.9
Pública,465.5,474.4,320.0,467.0
Pública,508.0,403.8,400.0,504.9
Pública,567.3,406.6,420.0,547.9
Privada,389.3,520.5,360.0,379.9
Pública,390.0,426.8,300.0,486.6
Pública,417.7,384.6,620.0,482.8
Pública,656.5,567.3,720.0,617.0
Privada,682.9,594.7,880.0,610.1
Privada,512.2,415.8,660.0,577.5
Pública,744.0,624.8,740.0,590.2
Pública,627.8,609.4,560.0,605.2
Privada,441.3,397.3,520.0,453.9
Privada,406.9,484.6,480.0,540.4
Pública,505.8,406.0,380.0,456.4
Privada,717.3,596.4,940.0,630.4
Pública,511.8,473.0,360.0,547.0
Privada,769.6,530.0,980.0,561.1
Privada,831.8,679.7,960.0,654.9
Privada,755.2,607.9,840.0,665.9
Pública,386.9,418.3,580.0,534.8
Pública,704.8,637.6,820.0,605.1
Privada,738.1,651.4,980.0,643.7
Pública,620.1,415.7,520.0,524.6
Privada,574.6,503.1,680.0,536.2
Privada,668.9,499.5,660.0,541.9
Privada,538.3,410.4,600.0,499.5
Pública,444.1,389.6,400.0,424.8
Privada,553.1,566.9,680.0,598.0
Privada,425.9,545.6,380.0,474.2
Privada,619.1,608.7,620.0,590.7
Pública,440.6,464.8,560.0,517.4
Pública,626.1,498.0,660.0,534.3
Privada,429.8,492.6,600.0,497.7
Pública,614.5,511.5,620.0,617.4
Pública,618.6,574.8,580.0,616.9
Privada,694.3,612.4,920.0,589.7
Pública,487.7,433.4,560.0,440.7
Pública,480.3,428.2,840.0,532.0
Pública,407.0,376.7,500.0,512.4
Pública,508.5,469.5,640.0,548.7
Pública,401.3,560.7,560.0,551.5
Privada,842.0,636.8,940.0,629.7
Pública,460.0,453.3,560.0,467.0
Privada,453.3,422.8,740.0,558.3
Privada,499.6,510.9,700.0,569.6
Privada,489.7,464.6,500.0,523.4
Pública,652.1,566.8,940.0,574.8
Privada,459.0,372.6,560.0,422.2
Pública,518.8,438.5,500.0,401.2
Pública,466.7,473.7,520.0,533.6
Pública,384.2,379.9,340.0,440.3
Privada,584.1,567.8,700.0,596.4
Pública,498.8,426.0,600.0,466.2
Pública,541.1,472.4,520.0,349.9
Pública,603.4,499.4,560.0,582.7
Privada,529.0,480.8,540.0,554.7
Privada,713.2,539.9,700.0,603.7
Pública,490.0,444.4,660.0,536.9
Privada,633.9,580.0,560.0,577.8
Privada,479.5,442.1,620.0,573.6
Pública,631.7,532.7,580.0,585.0
Pública,499.8,404.1,760.0,565.5
Privada,753.4,582.8,840.0,641.5
Privada,443.2,364.2,320.0,464.0
Privada,552.6,589.0,960.0,605.1
Pública,376.9,363.8,480.0,491.7
Privada,502.2,492.7,760.0,518.8
Privada,591.3,537.6,880.0,566.2
Privada,699.8,659.8,880.0,631.1
Pública,462.7,493.2,300.0,567.2
Pública,396.3,446.4,260.0,419.4
Pública,532.9,531.3,560.0,533.0
Pública,394.4,399.8,460.0,515.8
Privada,588.0,430.8,620.0,440.4
Privada,452.7,517.4,820.0,551.8
Privada,520.5,437.4,620.0,546.9
Pública,432.2,397.9,440.0,506.4
Pública,442.1,495.8,540.0,540.6
Pública,652.8,547.5,460.0,537.1
Privada,625.2,583.4,920.0,605.6
Privada,487.7,529.1,700.0,533.6
Privada,655.6,565.8,800.0,581.8
Privada,564.5,438.2,700.0,533.3
Pública,500.4,511.6,580.0,519.3
Pública,479.4,435.3,320.0,532.6
Privada,601.3,570.7,720.0,576.1
Privada,511.2,572.5,880.0,507.9
Privada,551.7,470.9,680.0,546.4
Pública,451.2,355.3,580.0,455.3
Pública,370.1,446.7,460.0,502.3
Pública,561.5,416.2,760.0,466.1
Pública,436.8,426.2,460.0,524.8
Pública,541.1,388.6,540.0,436.9
Pública,387.5,448.8,460.0,478.3
Privada,668.1,636.9,620.0,614.8
Privada,620.6,616.2,880.0,551.8
Privada,470.3,591.3,640.0,568.6
Privada,723.6,594.2,920.0,599.9
Privada,715.8,483.5,900.0,597.9
Privada,475.6,489.1,520.0,534.5
Pública,512.0,409.0,500.0,452.9
Privada,666.5,564.8,680.0,554.1
Pública,374.2,487.1,540.0,381.2
Pública,441.8,357.7,560.0,458.5
Privada,406.7,452.8,640.0,515.5
Pública,425.8,359.9,500.0,486.7
Pública,365.0,398.5,460.0,468.2
Privada,460.4,540.9,580.0,566.3
Privada,670.1,529.4,800.0,641.5
Privada,516.0,481.5,800.0,513.4
Privada,456.4,370.7,500.0,464.1
Privada,486.4,532.7,700.0,529.4
Privada,542.6,355.1,460.0,512.2
Pública,452.1,522.1,400.0,494.0
Pública,480.8,414.8,0.0,352.6
Privada,402.4,545.4,760.0,592.2
Pública,617.6,461.5,640.0,543.5
Pública,403.3,406.9,420.0,523.5
Privada,499.6,418.0,760.0,570.4
Pública,513.6,470.2,280.0,439.3
Pública,486.0,473.0,540.0,520.6
Pública,683.5,498.3,640.0,568.5
Privada,633.2,449.6,680.0,508.2
Pública,455.7,468.1,560.0,508.5
Pública,541.1,387.1,560.0,508.4
Privada,447.6,431.6,700.0,557.4
Pública,418.0,367.6,440.0,451.4
Pública,451.2,486.6,320.0,513.6
Pública,406.0,449.4,580.0,500.8
Pública,409.6,447.4,640.0,540.6
Pública,412.8,371.6,500.0,504.1
Pública,413.2,461.5,600.0,406.2
Pública,476.4,417.2,540.0,509.8
Pública,497.3,465.5,300.0,541.9
Pública,366.1,347.7,240.0,422.9
Pública,432.8,401.4,520.0,469.1
Pública,597.5,513.1,420.0,569.7
Privada,412.0,382.1,540.0,518.9
Privada,561.2,436.3,820.0,480.6
Pública,475.1,453.5,760.0,545.4
Privada,571.5,543.4,780.0,517.2
Pública,443.7,379.1,480.0,486.0
Pública,531.4,539.2,600.0,552.7
Pública,549.4,576.5,840.0,595.7
Privada,709.5,544.2,520.0,596.5
Privada,443.6,411.4,840.0,587.0
Privada,636.5,600.2,900.0,575.8
Pública,686.8,568.5,600.0,647.0
Privada,517.2,559.0,760.0,546.2
Privada,493.2,474.9,580.0,485.6
Pública,461.7,369.7,600.0,459.2
Pública,462.0,489.7,600.0,540.0
Privada,460.2,536.7,540.0,529.8
Privada,703.2,585.0,700.0,635.6
Pública,424.1,399.9,440.0,469.6
Pública,368.6,403.5,600.0,447.0
Pública,543.0,457.5,500.0,362.5
Pública,492.2,439.1,560.0,451.9
Privada,583.9,522.5,640.0,534.1
Pública,541.0,505.3,440.0,517.4
Pública,433.1,435.5,240.0,410.6
Pública,478.6,450.4,680.0,488.9
Privada,643.4,569.9,620.0,602.0
Pública,490.5,533.3,620.0,554.7
Pública,640.4,575.3,880.0,577.9
Pública,561.5,478.3,760.0,576.5
Pública,396.2,480.9,480.0,465.6
Privada,458.9,526.9,600.0,536.7
Pública,442.2,467.2,480.0,456.9
Pública,374.2,425.5,560.0,538.8
Privada,613.5,407.9,700.0,567.5
Pública,372.0,414.7,440.0,400.3
Privada,602.3,453.8,740.0,556.3
Pública,830.5,615.4,640.0,616.6
Pública,479.5,546.7,660.0,564.6
Pública,682.8,599.8,740.0,567.3
Pública,425.6,497.0,540.0,532.1
Privada,822.8,617.5,920.0,599.7
Privada,578.5,401.3,600.0,517.0
Pública,555.3,507.7,760.0,570.9
Pública,538.4,379.0,300.0,406.6
Privada,507.8,507.4,700.0,556.0
Pública,461.4,408.4,520.0,512.6
Privada,418.3,489.8,540.0,540.4
Pública,392.3,406.2,420.0,492.5
Privada,407.6,395.7,700.0,501.6
Privada,524.8,439.7,680.0,481.5
Privada,518.2,560.8,820.0,568.6
Pública,610.8,483.7,560.0,487.7
Privada,539.3,421.8,800.0,538.8
Pública,435.1,426.8,680.0,537.7
Privada,668.5,619.7,840.0,528.9
Pública,456.1,495.1,340.0,610.7
Privada,665.5,452.5,780.0,494.7
Pública,477.5,352.5,340.0,521.6
Pública,445.6,405.2,520.0,474.0
Privada,521.7,483.7,660.0,563.5
Privada,478.9,441.8,620.0,457.5
Privada,531.5,560.4,840.0,536.4
Pública,427.4,446.0,560.0,485.3
Pública,376.5,436.0,480.0,365.3
Pública,527.8,509.7,520.0,516.1
Pública,515.7,573.1,740.0,595.1
Pública,427.0,394.8,680.0,436.7
Privada,585.4,488.8,600.0,425.1
Privada,681.1,523.4,660.0,569.4
Pública,504.8,354.7,560.0,512.0
Pública,478.5,464.6,300.0,524.9
Pública,582.0,571.0,800.0,590.1
Pública,584.1,617.6,580.0,620.9
Pública,419.0,420.8,0.0,507.9
Pública,441.2,445.0,280.0,531.1
Pública,614.9,503.1,440.0,547.4
Pública,485.2,375.5,580.0,505.8
Pública,411.2,440.0,440.0,435.6
